node_id,name,namespace,external_url
Gene::5774,PTPN3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5774
Gene::5775,PTPN4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5775
Gene::57758,SCUBE2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57758
Gene::57761,TRIB3,Entrez,https://www.ncbi.nlm.nih.gov/gene/57761
Gene::57763,ANKRA2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57763
Gene::5777,PTPN6,Entrez,https://www.ncbi.nlm.nih.gov/gene/5777
Gene::5778,PTPN7,Entrez,https://www.ncbi.nlm.nih.gov/gene/5778
Gene::57786,RBAK,Entrez,https://www.ncbi.nlm.nih.gov/gene/57786
Gene::57787,MARK4,Entrez,https://www.ncbi.nlm.nih.gov/gene/57787
Gene::57794,SUGP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/57794
Gene::57795,BRINP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57795
Gene::57798,GATAD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/57798
Gene::57799,RAB40C,Entrez,https://www.ncbi.nlm.nih.gov/gene/57799
Gene::578,BAK1,Entrez,https://www.ncbi.nlm.nih.gov/gene/578
Gene::5780,PTPN9,Entrez,https://www.ncbi.nlm.nih.gov/gene/5780
Gene::57801,HES4,Entrez,https://www.ncbi.nlm.nih.gov/gene/57801
Gene::57804,POLD4,Entrez,https://www.ncbi.nlm.nih.gov/gene/57804
Gene::57805,CCAR2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57805
Gene::5781,PTPN11,Entrez,https://www.ncbi.nlm.nih.gov/gene/5781
Gene::57817,HAMP,Entrez,https://www.ncbi.nlm.nih.gov/gene/57817
Gene::57818,G6PC2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57818
Gene::57819,LSM2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57819
Gene::5782,PTPN12,Entrez,https://www.ncbi.nlm.nih.gov/gene/5782
Gene::57820,CCNB1IP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/57820
Gene::57821,CCDC181,Entrez,https://www.ncbi.nlm.nih.gov/gene/57821
Gene::57822,GRHL3,Entrez,https://www.ncbi.nlm.nih.gov/gene/57822
Gene::57823,SLAMF7,Entrez,https://www.ncbi.nlm.nih.gov/gene/57823
Gene::57824,HMHB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/57824
Gene::57826,RAP2C,Entrez,https://www.ncbi.nlm.nih.gov/gene/57826
Gene::57827,C6orf47,Entrez,https://www.ncbi.nlm.nih.gov/gene/57827
Gene::57828,CATSPERG,Entrez,https://www.ncbi.nlm.nih.gov/gene/57828
Gene::57829,ZP4,Entrez,https://www.ncbi.nlm.nih.gov/gene/57829
Gene::5783,PTPN13,Entrez,https://www.ncbi.nlm.nih.gov/gene/5783
Gene::57830,KRTAP5-8,Entrez,https://www.ncbi.nlm.nih.gov/gene/57830
Gene::57834,CYP4F11,Entrez,https://www.ncbi.nlm.nih.gov/gene/57834
Gene::57835,SLC4A5,Entrez,https://www.ncbi.nlm.nih.gov/gene/57835
Gene::5784,PTPN14,Entrez,https://www.ncbi.nlm.nih.gov/gene/5784
Gene::5786,PTPRA,Entrez,https://www.ncbi.nlm.nih.gov/gene/5786
Gene::57862,ZNF410,Entrez,https://www.ncbi.nlm.nih.gov/gene/57862
Gene::57863,CADM3,Entrez,https://www.ncbi.nlm.nih.gov/gene/57863
Gene::57864,SLC46A2,Entrez,https://www.ncbi.nlm.nih.gov/gene/57864
Gene::5787,PTPRB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5787
Gene::57876,MUC3B,Entrez,https://www.ncbi.nlm.nih.gov/gene/57876
Gene::5788,PTPRC,Entrez,https://www.ncbi.nlm.nih.gov/gene/5788
Gene::5789,PTPRD,Entrez,https://www.ncbi.nlm.nih.gov/gene/5789
Gene::579,NKX3-2,Entrez,https://www.ncbi.nlm.nih.gov/gene/579
Gene::5790,PTPRCAP,Entrez,https://www.ncbi.nlm.nih.gov/gene/5790
Gene::5791,PTPRE,Entrez,https://www.ncbi.nlm.nih.gov/gene/5791
Gene::5792,PTPRF,Entrez,https://www.ncbi.nlm.nih.gov/gene/5792
Gene::5793,PTPRG,Entrez,https://www.ncbi.nlm.nih.gov/gene/5793
Gene::5794,PTPRH,Entrez,https://www.ncbi.nlm.nih.gov/gene/5794
Gene::5795,PTPRJ,Entrez,https://www.ncbi.nlm.nih.gov/gene/5795
Gene::5796,PTPRK,Entrez,https://www.ncbi.nlm.nih.gov/gene/5796
Gene::5797,PTPRM,Entrez,https://www.ncbi.nlm.nih.gov/gene/5797
Gene::5798,PTPRN,Entrez,https://www.ncbi.nlm.nih.gov/gene/5798
Gene::5799,PTPRN2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5799
Gene::58,ACTA1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58
Gene::580,BARD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/580
Gene::5800,PTPRO,Entrez,https://www.ncbi.nlm.nih.gov/gene/5800
Gene::5801,PTPRR,Entrez,https://www.ncbi.nlm.nih.gov/gene/5801
Gene::5802,PTPRS,Entrez,https://www.ncbi.nlm.nih.gov/gene/5802
Gene::5803,PTPRZ1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5803
Gene::5805,PTS,Entrez,https://www.ncbi.nlm.nih.gov/gene/5805
Gene::5806,PTX3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5806
Gene::581,BAX,Entrez,https://www.ncbi.nlm.nih.gov/gene/581
Gene::5810,RAD1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5810
Gene::5813,PURA,Entrez,https://www.ncbi.nlm.nih.gov/gene/5813
Gene::5814,PURB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5814
Gene::58155,PTBP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/58155
Gene::58157,NGB,Entrez,https://www.ncbi.nlm.nih.gov/gene/58157
Gene::58158,NEUROD4,Entrez,https://www.ncbi.nlm.nih.gov/gene/58158
Gene::5816,PVALB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5816
Gene::58160,NFE4,Entrez,https://www.ncbi.nlm.nih.gov/gene/58160
Gene::5817,PVR,Entrez,https://www.ncbi.nlm.nih.gov/gene/5817
Gene::5818,PVRL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5818
Gene::58189,WFDC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58189
Gene::5819,PVRL2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5819
Gene::58190,CTDSP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58190
Gene::58191,CXCL16,Entrez,https://www.ncbi.nlm.nih.gov/gene/58191
Gene::582,BBS1,Entrez,https://www.ncbi.nlm.nih.gov/gene/582
Gene::5822,PWP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5822
Gene::5824,PEX19,Entrez,https://www.ncbi.nlm.nih.gov/gene/5824
Gene::5825,ABCD3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5825
Gene::5826,ABCD4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5826
Gene::5827,PXMP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5827
Gene::5828,PEX2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5828
Gene::5829,PXN,Entrez,https://www.ncbi.nlm.nih.gov/gene/5829
Gene::583,BBS2,Entrez,https://www.ncbi.nlm.nih.gov/gene/583
Gene::5830,PEX5,Entrez,https://www.ncbi.nlm.nih.gov/gene/5830
Gene::5831,PYCR1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5831
Gene::5832,ALDH18A1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5832
Gene::5833,PCYT2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5833
Gene::5834,PYGB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5834
Gene::5836,PYGL,Entrez,https://www.ncbi.nlm.nih.gov/gene/5836
Gene::5837,PYGM,Entrez,https://www.ncbi.nlm.nih.gov/gene/5837
Gene::58472,SQRDL,Entrez,https://www.ncbi.nlm.nih.gov/gene/58472
Gene::58473,PLEKHB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58473
Gene::58475,MS4A7,Entrez,https://www.ncbi.nlm.nih.gov/gene/58475
Gene::58476,TP53INP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/58476
Gene::58477,SRPRB,Entrez,https://www.ncbi.nlm.nih.gov/gene/58477
Gene::58478,ENOPH1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58478
Gene::58480,RHOU,Entrez,https://www.ncbi.nlm.nih.gov/gene/58480
Gene::58484,NLRC4,Entrez,https://www.ncbi.nlm.nih.gov/gene/58484
Gene::58485,TRAPPC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58485
Gene::58486,ZBED5,Entrez,https://www.ncbi.nlm.nih.gov/gene/58486
Gene::58487,CREBZF,Entrez,https://www.ncbi.nlm.nih.gov/gene/58487
Gene::58488,PCTP,Entrez,https://www.ncbi.nlm.nih.gov/gene/58488
Gene::58489,ABHD17C,Entrez,https://www.ncbi.nlm.nih.gov/gene/58489
Gene::58490,RPRD1B,Entrez,https://www.ncbi.nlm.nih.gov/gene/58490
Gene::58491,ZNF71,Entrez,https://www.ncbi.nlm.nih.gov/gene/58491
Gene::58492,ZNF77,Entrez,https://www.ncbi.nlm.nih.gov/gene/58492
Gene::58493,INIP,Entrez,https://www.ncbi.nlm.nih.gov/gene/58493
Gene::58494,JAM2,Entrez,https://www.ncbi.nlm.nih.gov/gene/58494
Gene::58495,OVOL2,Entrez,https://www.ncbi.nlm.nih.gov/gene/58495
Gene::58496,LY6G5B,Entrez,https://www.ncbi.nlm.nih.gov/gene/58496
Gene::58497,PRUNE,Entrez,https://www.ncbi.nlm.nih.gov/gene/58497
Gene::58498,MYL7,Entrez,https://www.ncbi.nlm.nih.gov/gene/58498
Gene::58499,ZNF462,Entrez,https://www.ncbi.nlm.nih.gov/gene/58499
Gene::585,BBS4,Entrez,https://www.ncbi.nlm.nih.gov/gene/585
Gene::58500,ZNF250,Entrez,https://www.ncbi.nlm.nih.gov/gene/58500
Gene::58503,PROL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58503
Gene::58504,ARHGAP22,Entrez,https://www.ncbi.nlm.nih.gov/gene/58504
Gene::58505,OSTC,Entrez,https://www.ncbi.nlm.nih.gov/gene/58505
Gene::58506,SCAF1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58506
Gene::58508,KMT2C,Entrez,https://www.ncbi.nlm.nih.gov/gene/58508
Gene::58509,CACTIN,Entrez,https://www.ncbi.nlm.nih.gov/gene/58509
Gene::58510,PRODH2,Entrez,https://www.ncbi.nlm.nih.gov/gene/58510
Gene::58511,DNASE2B,Entrez,https://www.ncbi.nlm.nih.gov/gene/58511
Gene::58512,DLGAP3,Entrez,https://www.ncbi.nlm.nih.gov/gene/58512
Gene::58513,EPS15L1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58513
Gene::58515,SELK,Entrez,https://www.ncbi.nlm.nih.gov/gene/58515
Gene::58516,FAM60A,Entrez,https://www.ncbi.nlm.nih.gov/gene/58516
Gene::58517,RBM25,Entrez,https://www.ncbi.nlm.nih.gov/gene/58517
Gene::58524,DMRT3,Entrez,https://www.ncbi.nlm.nih.gov/gene/58524
Gene::58525,WIZ,Entrez,https://www.ncbi.nlm.nih.gov/gene/58525
Gene::58526,MID1IP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58526
Gene::58527,ABRACL,Entrez,https://www.ncbi.nlm.nih.gov/gene/58527
Gene::58528,RRAGD,Entrez,https://www.ncbi.nlm.nih.gov/gene/58528
Gene::58529,MYOZ1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58529
Gene::58530,LY6G6D,Entrez,https://www.ncbi.nlm.nih.gov/gene/58530
Gene::58531,PRM3,Entrez,https://www.ncbi.nlm.nih.gov/gene/58531
Gene::58533,SNX6,Entrez,https://www.ncbi.nlm.nih.gov/gene/58533
Gene::58538,MPP4,Entrez,https://www.ncbi.nlm.nih.gov/gene/58538
Gene::5858,PZP,Entrez,https://www.ncbi.nlm.nih.gov/gene/5858
Gene::5859,QARS,Entrez,https://www.ncbi.nlm.nih.gov/gene/5859
Gene::586,BCAT1,Entrez,https://www.ncbi.nlm.nih.gov/gene/586
Gene::5860,QDPR,Entrez,https://www.ncbi.nlm.nih.gov/gene/5860
Gene::5861,RAB1A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5861
Gene::5862,RAB2A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5862
Gene::5863,RGL2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5863
Gene::5864,RAB3A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5864
Gene::5865,RAB3B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5865
Gene::5866,RAB3IL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5866
Gene::5867,RAB4A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5867
Gene::5868,RAB5A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5868
Gene::5869,RAB5B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5869
Gene::587,BCAT2,Entrez,https://www.ncbi.nlm.nih.gov/gene/587
Gene::5870,RAB6A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5870
Gene::5871,MAP4K2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5871
Gene::5872,RAB13,Entrez,https://www.ncbi.nlm.nih.gov/gene/5872
Gene::5873,RAB27A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5873
Gene::5874,RAB27B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5874
Gene::5875,RABGGTA,Entrez,https://www.ncbi.nlm.nih.gov/gene/5875
Gene::5876,RABGGTB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5876
Gene::5877,RABIF,Entrez,https://www.ncbi.nlm.nih.gov/gene/5877
Gene::5878,RAB5C,Entrez,https://www.ncbi.nlm.nih.gov/gene/5878
Gene::5879,RAC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5879
Gene::5880,RAC2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5880
Gene::5881,RAC3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5881
Gene::5883,RAD9A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5883
Gene::5884,RAD17,Entrez,https://www.ncbi.nlm.nih.gov/gene/5884
Gene::5885,RAD21,Entrez,https://www.ncbi.nlm.nih.gov/gene/5885
Gene::5886,RAD23A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5886
Gene::5887,RAD23B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5887
Gene::5888,RAD51,Entrez,https://www.ncbi.nlm.nih.gov/gene/5888
Gene::5889,RAD51C,Entrez,https://www.ncbi.nlm.nih.gov/gene/5889
Gene::5890,RAD51B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5890
Gene::5891,MOK,Entrez,https://www.ncbi.nlm.nih.gov/gene/5891
Gene::5892,RAD51D,Entrez,https://www.ncbi.nlm.nih.gov/gene/5892
Gene::5893,RAD52,Entrez,https://www.ncbi.nlm.nih.gov/gene/5893
Gene::5894,RAF1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5894
Gene::5896,RAG1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5896
Gene::5897,RAG2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5897
Gene::5898,RALA,Entrez,https://www.ncbi.nlm.nih.gov/gene/5898
Gene::58985,IL22RA1,Entrez,https://www.ncbi.nlm.nih.gov/gene/58985
Gene::58986,TMEM8A,Entrez,https://www.ncbi.nlm.nih.gov/gene/58986
Gene::5899,RALB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5899
Gene::59,ACTA2,Entrez,https://www.ncbi.nlm.nih.gov/gene/59
Gene::590,BCHE,Entrez,https://www.ncbi.nlm.nih.gov/gene/590
Gene::5900,RALGDS,Entrez,https://www.ncbi.nlm.nih.gov/gene/5900
Gene::5901,RAN,Entrez,https://www.ncbi.nlm.nih.gov/gene/5901
Gene::5902,RANBP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5902
Gene::5903,RANBP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5903
Gene::5905,RANGAP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5905
Gene::5906,RAP1A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5906
Gene::59067,IL21,Entrez,https://www.ncbi.nlm.nih.gov/gene/59067
Gene::5908,RAP1B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5908
Gene::59082,CARD18,Entrez,https://www.ncbi.nlm.nih.gov/gene/59082
Gene::59084,ENPP5,Entrez,https://www.ncbi.nlm.nih.gov/gene/59084
Gene::5909,RAP1GAP,Entrez,https://www.ncbi.nlm.nih.gov/gene/5909
Gene::5910,RAP1GDS1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5910
Gene::5911,RAP2A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5911
Gene::5912,RAP2B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5912
Gene::5913,RAPSN,Entrez,https://www.ncbi.nlm.nih.gov/gene/5913
Gene::5914,RARA,Entrez,https://www.ncbi.nlm.nih.gov/gene/5914
Gene::5915,RARB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5915
Gene::5916,RARG,Entrez,https://www.ncbi.nlm.nih.gov/gene/5916
Gene::5917,RARS,Entrez,https://www.ncbi.nlm.nih.gov/gene/5917
Gene::5918,RARRES1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5918
Gene::5919,RARRES2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5919
Gene::5920,RARRES3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5920
Gene::5921,RASA1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5921
Gene::5922,RASA2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5922
Gene::5923,RASGRF1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5923
Gene::5924,RASGRF2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5924
Gene::5925,RB1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5925
Gene::5926,ARID4A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5926
Gene::59269,HIVEP3,Entrez,https://www.ncbi.nlm.nih.gov/gene/59269
Gene::5927,KDM5A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5927
Gene::59271,EVA1C,Entrez,https://www.ncbi.nlm.nih.gov/gene/59271
Gene::59272,ACE2,Entrez,https://www.ncbi.nlm.nih.gov/gene/59272
Gene::59274,MESDC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/59274
Gene::59277,NTN4,Entrez,https://www.ncbi.nlm.nih.gov/gene/59277
Gene::5928,RBBP4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5928
Gene::59283,CACNG8,Entrez,https://www.ncbi.nlm.nih.gov/gene/59283
Gene::59284,CACNG7,Entrez,https://www.ncbi.nlm.nih.gov/gene/59284
Gene::59285,CACNG6,Entrez,https://www.ncbi.nlm.nih.gov/gene/59285
Gene::59286,UBL5,Entrez,https://www.ncbi.nlm.nih.gov/gene/59286
Gene::5929,RBBP5,Entrez,https://www.ncbi.nlm.nih.gov/gene/5929
Gene::593,BCKDHA,Entrez,https://www.ncbi.nlm.nih.gov/gene/593
Gene::5930,RBBP6,Entrez,https://www.ncbi.nlm.nih.gov/gene/5930
Gene::59307,SIGIRR,Entrez,https://www.ncbi.nlm.nih.gov/gene/59307
Gene::5931,RBBP7,Entrez,https://www.ncbi.nlm.nih.gov/gene/5931
Gene::5932,RBBP8,Entrez,https://www.ncbi.nlm.nih.gov/gene/5932
Gene::5933,RBL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5933
Gene::59335,PRDM12,Entrez,https://www.ncbi.nlm.nih.gov/gene/59335
Gene::59336,PRDM13,Entrez,https://www.ncbi.nlm.nih.gov/gene/59336
Gene::59338,PLEKHA1,Entrez,https://www.ncbi.nlm.nih.gov/gene/59338
Gene::59339,PLEKHA2,Entrez,https://www.ncbi.nlm.nih.gov/gene/59339
Gene::5934,RBL2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5934
Gene::59340,HRH4,Entrez,https://www.ncbi.nlm.nih.gov/gene/59340
Gene::59341,TRPV4,Entrez,https://www.ncbi.nlm.nih.gov/gene/59341
Gene::59342,SCPEP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/59342
Gene::59343,SENP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/59343
Gene::59344,ALOXE3,Entrez,https://www.ncbi.nlm.nih.gov/gene/59344
Gene::59345,GNB4,Entrez,https://www.ncbi.nlm.nih.gov/gene/59345
Gene::59348,ZNF350,Entrez,https://www.ncbi.nlm.nih.gov/gene/59348
Gene::59349,KLHL12,Entrez,https://www.ncbi.nlm.nih.gov/gene/59349
Gene::5935,RBM3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5935
Gene::59350,RXFP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/59350
Gene::59351,PBOV1,Entrez,https://www.ncbi.nlm.nih.gov/gene/59351
Gene::59352,LGR6,Entrez,https://www.ncbi.nlm.nih.gov/gene/59352
Gene::59353,TMEM35,Entrez,https://www.ncbi.nlm.nih.gov/gene/59353
Gene::5936,RBM4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5936
Gene::5937,RBMS1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5937
Gene::5939,RBMS2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5939
Gene::594,BCKDHB,Entrez,https://www.ncbi.nlm.nih.gov/gene/594
Gene::5940,RBMY1A1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5940
Gene::5942,RBMY1C,Entrez,https://www.ncbi.nlm.nih.gov/gene/5942
Gene::5947,RBP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5947
Gene::5948,RBP2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5948
Gene::594855,CPLX3,Entrez,https://www.ncbi.nlm.nih.gov/gene/594855
Gene::594857,NPS,Entrez,https://www.ncbi.nlm.nih.gov/gene/594857
Gene::5949,RBP3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5949
Gene::595,CCND1,Entrez,https://www.ncbi.nlm.nih.gov/gene/595
Gene::5950,RBP4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5950
Gene::5954,RCN1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5954
Gene::5955,RCN2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5955
Gene::5956,OPN1LW,Entrez,https://www.ncbi.nlm.nih.gov/gene/5956
Gene::5957,RCVRN,Entrez,https://www.ncbi.nlm.nih.gov/gene/5957
Gene::5959,RDH5,Entrez,https://www.ncbi.nlm.nih.gov/gene/5959
Gene::596,BCL2,Entrez,https://www.ncbi.nlm.nih.gov/gene/596
Gene::5961,PRPH2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5961
Gene::5962,RDX,Entrez,https://www.ncbi.nlm.nih.gov/gene/5962
Gene::5965,RECQL,Entrez,https://www.ncbi.nlm.nih.gov/gene/5965
Gene::5966,REL,Entrez,https://www.ncbi.nlm.nih.gov/gene/5966
Gene::5967,REG1A,Entrez,https://www.ncbi.nlm.nih.gov/gene/5967
Gene::5968,REG1B,Entrez,https://www.ncbi.nlm.nih.gov/gene/5968
Gene::597,BCL2A1,Entrez,https://www.ncbi.nlm.nih.gov/gene/597
Gene::5970,RELA,Entrez,https://www.ncbi.nlm.nih.gov/gene/5970
Gene::5971,RELB,Entrez,https://www.ncbi.nlm.nih.gov/gene/5971
Gene::5972,REN,Entrez,https://www.ncbi.nlm.nih.gov/gene/5972
Gene::5973,RENBP,Entrez,https://www.ncbi.nlm.nih.gov/gene/5973
Gene::5976,UPF1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5976
Gene::5977,DPF2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5977
Gene::5978,REST,Entrez,https://www.ncbi.nlm.nih.gov/gene/5978
Gene::5979,RET,Entrez,https://www.ncbi.nlm.nih.gov/gene/5979
Gene::598,BCL2L1,Entrez,https://www.ncbi.nlm.nih.gov/gene/598
Gene::5980,REV3L,Entrez,https://www.ncbi.nlm.nih.gov/gene/5980
Gene::5981,RFC1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5981
Gene::5982,RFC2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5982
Gene::5983,RFC3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5983
Gene::5984,RFC4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5984
Gene::5985,RFC5,Entrez,https://www.ncbi.nlm.nih.gov/gene/5985
Gene::5986,RFNG,Entrez,https://www.ncbi.nlm.nih.gov/gene/5986
Gene::5987,TRIM27,Entrez,https://www.ncbi.nlm.nih.gov/gene/5987
Gene::5988,RFPL1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5988
Gene::5989,RFX1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5989
Gene::599,BCL2L2,Entrez,https://www.ncbi.nlm.nih.gov/gene/599
Gene::5990,RFX2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5990
Gene::5991,RFX3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5991
Gene::5992,RFX4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5992
Gene::5993,RFX5,Entrez,https://www.ncbi.nlm.nih.gov/gene/5993
Gene::5994,RFXAP,Entrez,https://www.ncbi.nlm.nih.gov/gene/5994
Gene::5995,RGR,Entrez,https://www.ncbi.nlm.nih.gov/gene/5995
Gene::5996,RGS1,Entrez,https://www.ncbi.nlm.nih.gov/gene/5996
Gene::5997,RGS2,Entrez,https://www.ncbi.nlm.nih.gov/gene/5997
Gene::5998,RGS3,Entrez,https://www.ncbi.nlm.nih.gov/gene/5998
Gene::5999,RGS4,Entrez,https://www.ncbi.nlm.nih.gov/gene/5999
Gene::60,ACTB,Entrez,https://www.ncbi.nlm.nih.gov/gene/60
Gene::6000,RGS7,Entrez,https://www.ncbi.nlm.nih.gov/gene/6000
Gene::6001,RGS10,Entrez,https://www.ncbi.nlm.nih.gov/gene/6001
Gene::6002,RGS12,Entrez,https://www.ncbi.nlm.nih.gov/gene/6002
Gene::6003,RGS13,Entrez,https://www.ncbi.nlm.nih.gov/gene/6003
Gene::6004,RGS16,Entrez,https://www.ncbi.nlm.nih.gov/gene/6004
Gene::6005,RHAG,Entrez,https://www.ncbi.nlm.nih.gov/gene/6005
Gene::6006,RHCE,Entrez,https://www.ncbi.nlm.nih.gov/gene/6006
Gene::6007,RHD,Entrez,https://www.ncbi.nlm.nih.gov/gene/6007
Gene::6009,RHEB,Entrez,https://www.ncbi.nlm.nih.gov/gene/6009
Gene::6010,RHO,Entrez,https://www.ncbi.nlm.nih.gov/gene/6010
Gene::6011,GRK1,Entrez,https://www.ncbi.nlm.nih.gov/gene/6011
Gene::6013,RLN1,Entrez,https://www.ncbi.nlm.nih.gov/gene/6013
Gene::6014,RIT2,Entrez,https://www.ncbi.nlm.nih.gov/gene/6014
Gene::6015,RING1,Entrez,https://www.ncbi.nlm.nih.gov/gene/6015
Gene::6016,RIT1,Entrez,https://www.ncbi.nlm.nih.gov/gene/6016
Gene::6017,RLBP1,Entrez,https://www.ncbi.nlm.nih.gov/gene/6017
Gene::6018,RLF,Entrez,https://www.ncbi.nlm.nih.gov/gene/6018
Gene::6019,RLN2,Entrez,https://www.ncbi.nlm.nih.gov/gene/6019
